;PC Software:StarLab Version 3.60 Build 9
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:27/05/2021 at 13:18:42
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Pulsar Sensor 1 Pyroelectric PE25-C (s/n:963165)  FU1.30 (s/n:957840)

;Channel A:Details
;Name:PE25-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:1053
;Settings:Range:20.0mJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:10uS
;Settings:Threshold:N/A
;Settings:External Trigger:Off
;Missing Pulses Detect:Off 

;Channel A:Statistics
;Min:7.910mJ             
;Max:9.290mJ             
;Average:8.763mJ             
;Std.Dev.:166.2uJ             
;Overrange:0                   
;Total Pulses:75387               
;--------------------


;First Pulse Arrived : 27/05/2021 at 13:18:53
    Timestamp    	  Channel A  	
      2237.359362	  8.364e-03 	
      2237.559304	  8.661e-03 	
      2237.759248	  8.486e-03 	
      2237.959190	  8.906e-03 	
      2238.159134	  8.888e-03 	
      2238.359076	  8.923e-03 	
      2238.559018	  8.906e-03 	
      2238.758962	  8.888e-03 	
      2238.958904	  8.556e-03 	
      2239.158848	  8.783e-03 	
      2239.358790	  8.696e-03 	
      2239.558732	  8.766e-03 	
      2239.758676	  8.853e-03 	
      2239.958618	  8.853e-03 	
      2240.158561	  8.748e-03 	
      2240.358504	  8.521e-03 	
      2240.558445	  8.609e-03 	
      2240.758389	  8.486e-03 	
      2240.958331	  8.644e-03 	
      2241.158275	  8.906e-03 	
      2241.358217	  8.923e-03 	
      2241.558159	  8.906e-03 	
      2241.758103	  8.713e-03 	
      2241.958045	  8.766e-03 	
      2242.157989	  8.941e-03 	
      2242.357931	  8.871e-03 	
      2242.557874	  8.766e-03 	
      2242.757817	  8.766e-03 	
      2242.957759	  8.818e-03 	
      2243.157702	  8.801e-03 	
      2243.357644	  8.906e-03 	
      2243.557587	  8.486e-03 	
      2243.757530	  8.871e-03 	
      2243.957472	  8.801e-03 	
      2244.157416	  8.609e-03 	
      2244.357358	  8.661e-03 	
      2244.557302	  8.486e-03 	
      2244.757244	  8.591e-03 	
      2244.957186	  8.591e-03 	
      2245.157130	  8.696e-03 	
      2245.357072	  8.626e-03 	
      2245.557016	  8.644e-03 	
      2245.756958	  8.941e-03 	
      2245.956900	  8.923e-03 	
      2246.156843	  8.923e-03 	
      2246.356785	  8.679e-03 	
      2246.556729	  8.941e-03 	
      2246.756671	  8.609e-03 	
      2246.956613	  8.609e-03 	
      2247.156557	  8.748e-03 	
      2247.356499	  8.818e-03 	
      2247.556443	  8.888e-03 	
      2247.756385	  8.801e-03 	
      2247.956327	  8.713e-03 	
      2248.156271	  8.713e-03 	
      2248.356213	  8.661e-03 	
      2248.556157	  8.661e-03 	
      2248.756099	  8.556e-03 	
      2248.956042	  8.679e-03 	
      2249.155985	  8.906e-03 	
      2249.355927	  8.783e-03 	
      2249.555870	  8.853e-03 	
      2249.755812	  8.906e-03 	
      2249.955755	  8.923e-03 	
      2250.155698	  8.853e-03 	
      2250.355640	  8.941e-03 	
      2250.555584	  8.941e-03 	
      2250.755526	  8.748e-03 	
      2250.955468	  8.731e-03 	
      2251.155412	  8.871e-03 	
      2251.355354	  8.713e-03 	
      2251.555298	  8.539e-03 	
      2251.755240	  8.923e-03 	
      2251.955182	  8.818e-03 	
      2252.155126	  8.696e-03 	
      2252.355068	  8.731e-03 	
      2252.555010	  8.923e-03 	
      2252.754954	  8.679e-03 	
      2252.954896	  8.731e-03 	
      2253.154840	  8.696e-03 	
      2253.354782	  8.626e-03 	
      2253.554724	  8.853e-03 	
      2253.754668	  8.818e-03 	
      2253.954610	  8.713e-03 	
      2254.154554	  8.748e-03 	
      2254.354496	  8.556e-03 	
      2254.554438	  8.644e-03 	
      2254.754382	  8.853e-03 	
      2254.954324	  8.801e-03 	
      2255.154267	  8.661e-03 	
      2255.354209	  8.906e-03 	
      2255.554152	  8.941e-03 	
      2255.754095	  8.871e-03 	
      2255.954037	  8.801e-03 	
      2256.153981	  8.661e-03 	
      2256.353923	  8.888e-03 	
      2256.553865	  8.836e-03 	
      2256.753809	  8.801e-03 	
      2256.953751	  8.574e-03 	
      2257.153695	  8.556e-03 	
      2257.353637	  8.556e-03 	
      2257.553579	  8.486e-03 	
      2257.753522	  8.923e-03 	
      2257.953465	  8.818e-03 	
      2258.153408	  8.679e-03 	
      2258.353350	  8.574e-03 	
      2258.553294	  8.766e-03 	
      2258.753236	  8.958e-03 	
      2258.953178	  8.696e-03 	
      2259.153122	  8.416e-03 	
      2259.353064	  8.609e-03 	
      2259.553006	  8.504e-03 	
      2259.752950	  8.993e-03 	
      2259.952892	  8.713e-03 	
      2260.152836	  8.626e-03 	
      2260.352778	  8.818e-03 	
      2260.552720	  8.923e-03 	
      2260.752664	  8.451e-03 	
      2260.952606	  8.713e-03 	
      2261.152549	  8.696e-03 	
      2261.352491	  8.906e-03 	
      2261.552435	  8.976e-03 	
      2261.752377	  8.906e-03 	
      2261.952319	  8.766e-03 	
      2262.152263	  8.871e-03 	
      2262.352205	  8.853e-03 	
      2262.552149	  8.888e-03 	
      2262.752091	  8.941e-03 	
      2262.952033	  8.906e-03 	
      2263.151977	  8.574e-03 	
      2263.351919	  8.783e-03 	
      2263.551862	  8.801e-03 	
      2263.751804	  8.748e-03 	
      2263.951746	  8.661e-03 	
      2264.151690	  8.731e-03 	
      2264.351632	  9.010e-03 	
      2264.551576	  8.783e-03 	
      2264.751518	  8.818e-03 	
      2264.951462	  8.906e-03 	
      2265.151404	  8.591e-03 	
      2265.351346	  8.626e-03 	
      2265.551290	  8.958e-03 	
      2265.751232	  8.626e-03 	
      2265.951174	  9.010e-03 	
      2266.151118	  8.766e-03 	
      2266.351060	  8.661e-03 	
      2266.551003	  8.871e-03 	
      2266.750945	  8.626e-03 	
      2266.950888	  8.923e-03 	
      2267.150831	  8.644e-03 	
      2267.350773	  8.661e-03 	
      2267.550717	  8.713e-03 	
      2267.750659	  8.713e-03 	
      2267.950603	  8.381e-03 	
      2268.150545	  8.923e-03 	
      2268.350487	  8.976e-03 	
      2268.550431	  8.976e-03 	
      2268.750373	  8.539e-03 	
      2268.950316	  8.993e-03 	
      2269.150259	  8.783e-03 	
      2269.350202	  8.661e-03 	
      2269.550144	  8.906e-03 	
      2269.750086	  8.713e-03 	
      2269.950030	  8.941e-03 	
      2270.149972	  8.451e-03 	
      2270.349916	  8.731e-03 	
      2270.549858	  8.976e-03 	
      2270.749800	  9.028e-03 	
      2270.949744	  8.906e-03 	
      2271.149686	  8.766e-03 	
      2271.349630	  8.818e-03 	
      2271.549572	  8.644e-03 	
      2271.749514	  8.399e-03 	
      2271.949458	  8.644e-03 	
      2272.149400	  8.626e-03 	
      2272.349342	  8.644e-03 	
      2272.549286	  8.766e-03 	
      2272.749228	  8.941e-03 	
      2272.949171	  8.888e-03 	
      2273.149113	  8.626e-03 	
      2273.349057	  8.748e-03 	
      2273.548999	  8.644e-03 	
      2273.748941	  8.853e-03 	
      2273.948885	  8.679e-03 	
      2274.148827	  8.644e-03 	
      2274.348771	  8.661e-03 	
      2274.548713	  8.679e-03 	
      2274.748655	  8.591e-03 	
      2274.948599	  8.679e-03 	
      2275.148541	  8.644e-03 	
      2275.348484	  8.661e-03 	
      2275.548427	  8.626e-03 	
      2275.748369	  8.399e-03 	
      2275.948312	  8.801e-03 	
      2276.148254	  8.766e-03 	
      2276.348198	  8.923e-03 	
      2276.548140	  8.801e-03 	
      2276.748082	  8.224e-03 	
      2276.948026	  8.836e-03 	
      2277.147968	  8.783e-03 	
      2277.347912	  8.818e-03 	
      2277.547854	  8.801e-03 	
      2277.747798	  8.748e-03 	
      2277.947740	  9.168e-03 	
      2278.147682	  8.941e-03 	
      2278.347626	  8.871e-03 	
      2278.547568	  8.486e-03 	
      2278.747510	  8.836e-03 	
      2278.947454	  8.748e-03 	
      2279.147396	  8.661e-03 	
      2279.347339	  8.713e-03 	
      2279.547281	  8.574e-03 	
      2279.747225	  8.923e-03 	
      2279.947167	  8.941e-03 	
      2280.147109	  8.888e-03 	
      2280.347053	  8.783e-03 	
      2280.546995	  8.888e-03 	
      2280.746939	  8.993e-03 	
      2280.946881	  8.766e-03 	
      2281.146823	  8.731e-03 	
      2281.346766	  8.556e-03 	
      2281.546708	  8.521e-03 	
      2281.746652	  8.556e-03 	
      2281.946594	  8.783e-03 	
      2282.146538	  8.486e-03 	
      2282.346480	  8.556e-03 	
      2282.546422	  8.801e-03 	
      2282.746366	  8.661e-03 	
      2282.946308	  8.591e-03 	
      2283.146252	  8.748e-03 	
      2283.346194	  8.521e-03 	
      2283.546136	  8.801e-03 	
      2283.746080	  8.906e-03 	
      2283.946022	  8.696e-03 	
      2284.145965	  8.783e-03 	
      2284.345907	  8.748e-03 	
      2284.545850	  8.783e-03 	
      2284.745793	  8.766e-03 	
      2284.945735	  8.661e-03 	
      2285.145679	  8.906e-03 	
      2285.345621	  8.591e-03 	
      2285.545563	  8.888e-03 	
      2285.745507	  8.748e-03 	
      2285.945449	  8.958e-03 	
      2286.145393	  8.713e-03 	
      2286.345335	  8.661e-03 	
      2286.545277	  8.976e-03 	
      2286.745221	  8.661e-03 	
      2286.945163	  8.451e-03 	
      2287.145107	  8.801e-03 	
      2287.345049	  8.731e-03 	
      2287.544991	  8.906e-03 	
      2287.744935	  8.818e-03 	
      2287.944877	  8.906e-03 	
      2288.144820	  8.713e-03 	
      2288.344763	  8.836e-03 	
      2288.544706	  8.574e-03 	
      2288.744648	  8.818e-03 	
      2288.944590	  8.696e-03 	
      2289.144534	  8.661e-03 	
      2289.344476	  8.696e-03 	
      2289.544420	  8.661e-03 	
      2289.744362	  8.713e-03 	
      2289.944304	  8.504e-03 	
      2290.144248	  8.434e-03 	
      2290.344190	  8.469e-03 	
      2290.544133	  8.521e-03 	
      2290.744076	  8.504e-03 	
      2290.944018	  8.556e-03 	
      2291.143961	  8.661e-03 	
      2291.343903	  8.679e-03 	
      2291.543846	  8.923e-03 	
      2291.743789	  8.941e-03 	
      2291.943731	  8.591e-03 	
      2292.143675	  8.818e-03 	
      2292.343617	  8.941e-03 	
      2292.543561	  8.609e-03 	
      2292.743503	  8.766e-03 	
      2292.943445	  8.801e-03 	
      2293.143389	  8.364e-03 	
      2293.343331	  8.626e-03 	
      2293.543275	  8.818e-03 	
      2293.743217	  8.661e-03 	
      2293.943159	  8.626e-03 	
      2294.143102	  8.644e-03 	
      2294.343044	  8.486e-03 	
      2294.542988	  8.696e-03 	
      2294.742930	  8.713e-03 	
      2294.942874	  8.609e-03 	
      2295.142816	  8.626e-03 	
      2295.342758	  8.818e-03 	
      2295.542702	  8.748e-03 	
      2295.742644	  9.028e-03 	
      2295.942588	  8.556e-03 	
      2296.142530	  8.539e-03 	
      2296.342472	  8.853e-03 	
      2296.542416	  8.679e-03 	
      2296.742358	  8.888e-03 	
      2296.942301	  8.661e-03 	
      2297.142244	  8.923e-03 	
      2297.342186	  8.976e-03 	
      2297.542129	  8.556e-03 	
      2297.742071	  8.521e-03 	
      2297.942014	  8.713e-03 	
      2298.141957	  8.818e-03 	
      2298.341899	  8.801e-03 	
      2298.541843	  8.556e-03 	
      2298.741785	  8.976e-03 	
      2298.941729	  8.958e-03 	
      2299.141671	  8.679e-03 	
      2299.341613	  8.644e-03 	
      2299.541557	  8.591e-03 	
      2299.741499	  8.766e-03 	
      2299.941443	  8.888e-03 	
      2300.141385	  8.504e-03 	
      2300.341327	  8.679e-03 	
      2300.541271	  8.766e-03 	
      2300.741213	  8.644e-03 	
      2300.941156	  8.696e-03 	
      2301.141098	  8.731e-03 	
      2301.341042	  8.451e-03 	
      2301.540984	  8.661e-03 	
      2301.740926	  8.242e-03 	
      2301.940870	  8.434e-03 	
      2302.140812	  8.783e-03 	
      2302.340756	  8.888e-03 	
      2302.540698	  8.713e-03 	
      2302.740640	  8.399e-03 	
      2302.940584	  8.801e-03 	
      2303.140526	  8.434e-03 	
      2303.340469	  8.713e-03 	
      2303.540411	  8.888e-03 	
      2303.740354	  8.556e-03 	
      2303.940297	  8.661e-03 	
      2304.140239	  8.661e-03 	
      2304.340183	  8.783e-03 	
      2304.540125	  8.993e-03 	
      2304.740067	  8.906e-03 	
      2304.940011	  8.993e-03 	
      2305.139953	  8.888e-03 	
      2305.339897	  8.434e-03 	
      2305.539839	  8.644e-03 	
      2305.739781	  8.888e-03 	
      2305.939725	  8.679e-03 	
      2306.139667	  8.853e-03 	
      2306.339611	  8.993e-03 	
      2306.539553	  9.028e-03 	
      2306.739495	  8.958e-03 	
      2306.939439	  9.045e-03 	
      2307.139381	  8.661e-03 	
      2307.339324	  8.888e-03 	
      2307.539266	  8.521e-03 	
      2307.739210	  8.783e-03 	
      2307.939152	  8.888e-03 	
      2308.139094	  8.906e-03 	
      2308.339038	  8.713e-03 	
      2308.538980	  8.556e-03 	
      2308.738924	  8.923e-03 	
      2308.938866	  8.888e-03 	
      2309.138808	  8.818e-03 	
      2309.338752	  8.958e-03 	
      2309.538694	  8.713e-03 	
      2309.738637	  8.399e-03 	
      2309.938580	  8.626e-03 	
      2310.138522	  8.574e-03 	
      2310.338465	  8.818e-03 	
      2310.538407	  8.818e-03 	
      2310.738351	  8.399e-03 	
      2310.938294	  8.906e-03 	
      2311.138236	  8.696e-03 	
      2311.338179	  8.958e-03 	
      2311.538121	  8.836e-03 	
      2311.738065	  8.416e-03 	
      2311.938007	  8.713e-03 	
      2312.137949	  8.591e-03 	
      2312.337893	  8.836e-03 	
      2312.537835	  8.958e-03 	
      2312.737779	  8.731e-03 	
      2312.937721	  8.801e-03 	
      2313.137663	  8.661e-03 	
      2313.337607	  8.574e-03 	
      2313.537549	  8.504e-03 	
      2313.737492	  8.591e-03 	
      2313.937435	  8.801e-03 	
      2314.137377	  8.486e-03 	
      2314.337321	  8.871e-03 	
      2314.537263	  8.539e-03 	
      2314.737206	  8.976e-03 	
      2314.937148	  8.609e-03 	
      2315.137090	  8.993e-03 	
      2315.337034	  8.451e-03 	
      2315.536976	  8.783e-03 	
      2315.736920	  8.626e-03 	
      2315.936862	  8.871e-03 	
      2316.136806	  8.748e-03 	
      2316.336748	  8.434e-03 	
      2316.536690	  8.679e-03 	
      2316.736634	  8.748e-03 	
      2316.936576	  8.906e-03 	
      2317.136518	  8.906e-03 	
      2317.336462	  9.010e-03 	
      2317.536404	  8.696e-03 	
      2317.736347	  8.766e-03 	
      2317.936289	  8.696e-03 	
      2318.136232	  8.696e-03 	
      2318.336175	  8.434e-03 	
      2318.536117	  8.539e-03 	
      2318.736061	  8.731e-03 	
      2318.936003	  8.626e-03 	
      2319.135947	  8.766e-03 	
      2319.335889	  8.609e-03 	
      2319.535831	  9.045e-03 	
      2319.735775	  8.713e-03 	
      2319.935717	  8.713e-03 	
      2320.135660	  8.871e-03 	
      2320.335603	  8.888e-03 	
      2320.535545	  8.539e-03 	
      2320.735488	  8.521e-03 	
      2320.935430	  8.416e-03 	
      2321.135374	  8.696e-03 	
      2321.335316	  8.644e-03 	
      2321.535258	  8.818e-03 	
      2321.735202	  8.888e-03 	
      2321.935144	  8.906e-03 	
      2322.135088	  8.626e-03 	
      2322.335030	  8.696e-03 	
      2322.534974	  8.958e-03 	
      2322.734916	  8.556e-03 	
      2322.934858	  8.469e-03 	
      2323.134802	  8.539e-03 	
      2323.334744	  8.521e-03 	
      2323.534686	  8.504e-03 	
      2323.734630	  8.661e-03 	
      2323.934572	  8.923e-03 	
      2324.134515	  8.731e-03 	
      2324.334457	  8.574e-03 	
      2324.534401	  8.993e-03 	
      2324.734343	  8.818e-03 	
      2324.934287	  8.748e-03 	
      2325.134229	  8.766e-03 	
      2325.334171	  8.574e-03 	
      2325.534115	  8.626e-03 	
      2325.734057	  8.556e-03 	
      2325.934000	  8.556e-03 	
      2326.133943	  8.661e-03 	
      2326.333885	  8.888e-03 	
      2326.533828	  8.609e-03 	
      2326.733771	  8.556e-03 	
      2326.933713	  8.731e-03 	
      2327.133656	  8.556e-03 	
      2327.333598	  8.521e-03 	
      2327.533542	  8.923e-03 	
      2327.733484	  8.434e-03 	
      2327.933428	  8.451e-03 	
      2328.133370	  8.713e-03 	
      2328.333312	  8.783e-03 	
      2328.533256	  8.644e-03 	
      2328.733198	  8.713e-03 	
      2328.933141	  8.661e-03 	
      2329.133084	  8.679e-03 	
      2329.333026	  8.748e-03 	
      2329.532970	  8.696e-03 	
      2329.732912	  8.713e-03 	
      2329.932854	  8.818e-03 	
      2330.132798	  8.766e-03 	
      2330.332740	  8.818e-03 	
      2330.532683	  8.696e-03 	
      2330.732625	  8.853e-03 	
      2330.932569	  8.888e-03 	
      2331.132511	  8.731e-03 	
      2331.332453	  8.766e-03 	
      2331.532397	  8.644e-03 	
      2331.732339	  8.696e-03 	
      2331.932283	  8.766e-03 	
      2332.132225	  8.679e-03 	
      2332.332167	  8.836e-03 	
      2332.532111	  8.748e-03 	
      2332.732053	  8.906e-03 	
      2332.931996	  8.888e-03 	
      2333.131938	  8.871e-03 	
      2333.331882	  8.626e-03 	
      2333.531824	  8.783e-03 	
      2333.731766	  8.923e-03 	
      2333.931710	  8.941e-03 	
      2334.131652	  8.888e-03 	
      2334.331596	  8.347e-03 	
      2334.531538	  8.399e-03 	
      2334.731480	  8.451e-03 	
      2334.931424	  8.818e-03 	
      2335.131366	  8.556e-03 	
      2335.331309	  8.731e-03 	
      2335.531251	  8.644e-03 	
      2335.731194	  8.277e-03 	
      2335.931137	  8.801e-03 	
      2336.131079	  8.486e-03 	
      2336.331023	  8.644e-03 	
      2336.530966	  8.713e-03 	
      2336.730908	  8.731e-03 	
      2336.930851	  8.853e-03 	
      2337.130793	  8.923e-03 	
      2337.330737	  8.766e-03 	
      2337.530679	  8.574e-03 	
      2337.730621	  8.591e-03 	
      2337.930565	  8.469e-03 	
      2338.130507	  8.644e-03 	
      2338.330451	  8.941e-03 	
      2338.530393	  8.748e-03 	
      2338.730335	  8.801e-03 	
      2338.930279	  8.661e-03 	
      2339.130221	  8.871e-03 	
      2339.330165	  8.993e-03 	
      2339.530107	  8.783e-03 	
      2339.730049	  8.871e-03 	
      2339.929993	  8.748e-03 	
      2340.129935	  8.661e-03 	
      2340.329878	  8.853e-03 	
      2340.529820	  8.556e-03 	
      2340.729762	  8.486e-03 	
      2340.929706	  8.399e-03 	
      2341.129648	  8.888e-03 	
      2341.329592	  8.644e-03 	
      2341.529534	  8.556e-03 	
      2341.729476	  8.609e-03 	
      2341.929420	  8.906e-03 	
      2342.129362	  8.661e-03 	
      2342.329306	  8.434e-03 	
      2342.529248	  8.679e-03 	
      2342.729190	  8.731e-03 	
      2342.929134	  8.661e-03 	
      2343.129076	  8.679e-03 	
      2343.329020	  8.591e-03 	
      2343.528962	  8.696e-03 	
      2343.728904	  8.486e-03 	
      2343.928847	  8.469e-03 	
      2344.128789	  8.644e-03 	
      2344.328733	  8.644e-03 	
      2344.528675	  8.644e-03 	
      2344.728619	  8.644e-03 	
      2344.928561	  8.731e-03 	
      2345.128503	  8.626e-03 	
      2345.328447	  8.976e-03 	
      2345.528389	  8.556e-03 	
      2345.728333	  8.766e-03 	
      2345.928275	  8.818e-03 	
      2346.128217	  8.836e-03 	
      2346.328161	  8.591e-03 	
      2346.528103	  8.644e-03 	
      2346.728046	  8.941e-03 	
      2346.927988	  8.696e-03 	
      2347.127930	  8.906e-03 	
      2347.327874	  8.521e-03 	
      2347.527816	  8.801e-03 	
      2347.727760	  8.923e-03 	
      2347.927702	  8.661e-03 	
      2348.127646	  8.626e-03 	
      2348.327588	  8.871e-03 	
      2348.527530	  8.644e-03 	
      2348.727474	  8.451e-03 	
      2348.927416	  8.486e-03 	
      2349.127358	  8.626e-03 	
      2349.327302	  9.045e-03 	
      2349.527244	  9.010e-03 	
      2349.727187	  8.451e-03 	
      2349.927129	  8.888e-03 	
      2350.127073	  8.766e-03 	
      2350.327015	  8.748e-03 	
      2350.526959	  8.941e-03 	
      2350.726901	  8.713e-03 	
      2350.926843	  8.871e-03 	
      2351.126787	  8.941e-03 	
      2351.326729	  8.696e-03 	
      2351.526672	  8.556e-03 	
      2351.726615	  8.626e-03 	
      2351.926557	  8.783e-03 	
      2352.126500	  8.644e-03 	
      2352.326443	  8.958e-03 	
      2352.526385	  8.731e-03 	
      2352.726328	  8.906e-03 	
      2352.926270	  8.976e-03 	
      2353.126214	  8.976e-03 	
      2353.326156	  8.958e-03 	
      2353.526100	  8.766e-03 	
      2353.726042	  8.679e-03 	
      2353.925984	  8.871e-03 	
      2354.125928	  8.679e-03 	
      2354.325870	  8.766e-03 	
      2354.525813	  9.028e-03 	
      2354.725756	  8.923e-03 	
      2354.925698	  8.748e-03 	
      2355.125642	  8.644e-03 	
      2355.325584	  8.906e-03 	
      2355.525526	  9.168e-03 	
      2355.725470	  8.871e-03 	
      2355.925412	  9.045e-03 	
      2356.125355	  9.028e-03 	
      2356.325297	  8.941e-03 	
      2356.525241	  8.713e-03 	
      2356.725183	  8.871e-03 	
      2356.925125	  8.888e-03 	
      2357.125069	  8.923e-03 	
      2357.325011	  8.801e-03 	
      2357.524955	  8.731e-03 	
      2357.724897	  8.626e-03 	
      2357.924839	  9.115e-03 	
      2358.124783	  9.010e-03 	
      2358.324725	  8.591e-03 	
      2358.524668	  8.574e-03 	
      2358.724610	  8.731e-03 	
      2358.924554	  8.976e-03 	
      2359.124496	  8.539e-03 	
      2359.324438	  8.626e-03 	
      2359.524382	  8.906e-03 	
      2359.724324	  8.748e-03 	
      2359.924268	  8.783e-03 	
      2360.124210	  8.626e-03 	
      2360.324152	  8.416e-03 	
      2360.524096	  8.818e-03 	
      2360.724038	  8.591e-03 	
      2360.923981	  8.521e-03 	
      2361.123924	  8.679e-03 	
      2361.323866	  8.416e-03 	
      2361.523809	  8.626e-03 	
      2361.723751	  8.574e-03 	
      2361.923694	  8.836e-03 	
      2362.123637	  8.556e-03 	
      2362.323579	  8.626e-03 	
      2362.523523	  8.766e-03 	
      2362.723465	  8.696e-03 	
      2362.923409	  8.644e-03 	
      2363.123351	  8.766e-03 	
      2363.323293	  8.923e-03 	
      2363.523237	  8.766e-03 	
      2363.723179	  8.958e-03 	
      2363.923122	  8.888e-03 	
      2364.123064	  8.888e-03 	
      2364.323007	  8.836e-03 	
      2364.522950	  8.661e-03 	
      2364.722892	  8.941e-03 	
      2364.922836	  8.923e-03 	
      2365.122778	  8.853e-03 	
      2365.322722	  8.556e-03 	
      2365.522664	  8.626e-03 	
      2365.722606	  8.713e-03 	
      2365.922550	  8.871e-03 	
      2366.122492	  8.347e-03 	
      2366.322436	  8.521e-03 	
      2366.522378	  8.312e-03 	
      2366.722320	  8.591e-03 	
      2366.922264	  8.609e-03 	
      2367.122206	  8.836e-03 	
      2367.322149	  8.574e-03 	
      2367.522091	  8.923e-03 	
      2367.722034	  8.958e-03 	
      2367.921977	  8.679e-03 	
      2368.121919	  8.941e-03 	
      2368.321862	  8.958e-03 	
      2368.521805	  8.766e-03 	
      2368.721747	  8.731e-03 	
      2368.921691	  8.626e-03 	
      2369.121633	  8.976e-03 	
      2369.321577	  8.748e-03 	
      2369.521519	  8.941e-03 	
      2369.721461	  8.521e-03 	
      2369.921405	  8.801e-03 	
      2370.121347	  8.416e-03 	
      2370.321290	  8.609e-03 	
      2370.521232	  8.556e-03 	
      2370.721175	  8.941e-03 	
      2370.921118	  8.679e-03 	
      2371.121060	  8.679e-03 	
      2371.321004	  8.958e-03 	
      2371.520946	  8.731e-03 	
      2371.720890	  8.836e-03 	
      2371.920832	  8.941e-03 	
      2372.120774	  8.416e-03 	
      2372.320718	  8.539e-03 	
      2372.520660	  8.539e-03 	
      2372.720603	  8.906e-03 	
      2372.920545	  8.486e-03 	
      2373.120488	  8.556e-03 	
      2373.320431	  8.626e-03 	
      2373.520373	  8.818e-03 	
      2373.720317	  8.609e-03 	
      2373.920259	  8.731e-03 	
      2374.120201	  8.416e-03 	
      2374.320145	  8.347e-03 	
      2374.520087	  8.661e-03 	
      2374.720031	  8.941e-03 	
      2374.919973	  8.906e-03 	
      2375.119915	  8.713e-03 	
      2375.319859	  8.713e-03 	
      2375.519801	  8.661e-03 	
      2375.719745	  8.504e-03 	
      2375.919687	  8.713e-03 	
      2376.119630	  8.556e-03 	
      2376.319573	  8.679e-03 	
      2376.519515	  8.556e-03 	
      2376.719458	  8.644e-03 	
      2376.919400	  8.871e-03 	
      2377.119343	  8.801e-03 	
      2377.319286	  8.888e-03 	
      2377.519228	  8.818e-03 	
      2377.719172	  8.696e-03 	
      2377.919114	  8.713e-03 	
      2378.119058	  8.556e-03 	
      2378.319000	  8.504e-03 	
      2378.518942	  8.748e-03 	
      2378.718886	  8.626e-03 	
      2378.918828	  9.098e-03 	
      2379.118772	  8.871e-03 	
      2379.318714	  8.644e-03 	
      2379.518656	  8.801e-03 	
      2379.718599	  8.853e-03 	
      2379.918541	  8.696e-03 	
      2380.118485	  8.941e-03 	
      2380.318427	  8.644e-03 	
      2380.518369	  8.748e-03 	
      2380.718313	  8.818e-03 	
      2380.918255	  9.028e-03 	
      2381.118199	  8.783e-03 	
      2381.318141	  8.766e-03 	
      2381.518083	  8.591e-03 	
      2381.718027	  8.696e-03 	
      2381.917969	  8.766e-03 	
      2382.117913	  8.976e-03 	
      2382.317855	  8.836e-03 	
      2382.517797	  8.836e-03 	
      2382.717741	  8.609e-03 	
      2382.917683	  8.556e-03 	
      2383.117627	  8.941e-03 	
      2383.317569	  8.783e-03 	
      2383.517511	  8.818e-03 	
      2383.717454	  8.818e-03 	
      2383.917396	  8.713e-03 	
      2384.117340	  8.871e-03 	
      2384.317282	  8.888e-03 	
      2384.517224	  8.923e-03 	
      2384.717168	  8.853e-03 	
      2384.917110	  8.644e-03 	
      2385.117054	  8.626e-03 	
      2385.316996	  8.679e-03 	
      2385.516938	  8.574e-03 	
      2385.716882	  8.661e-03 	
      2385.916824	  8.539e-03 	
      2386.116768	  8.679e-03 	
      2386.316710	  8.818e-03 	
      2386.516653	  8.504e-03 	
      2386.716595	  8.923e-03 	
      2386.916538	  8.906e-03 	
      2387.116481	  8.906e-03 	
      2387.316423	  8.469e-03 	
      2387.516366	  8.783e-03 	
      2387.716309	  8.818e-03 	
      2387.916251	  8.941e-03 	
      2388.116195	  8.906e-03 	
      2388.316137	  8.609e-03 	
      2388.516081	  8.731e-03 	
      2388.716023	  8.923e-03 	
      2388.915965	  8.329e-03 	
      2389.115909	  8.853e-03 	
      2389.315851	  8.521e-03 	
      2389.515794	  8.469e-03 	
      2389.715736	  8.556e-03 	
      2389.915679	  8.801e-03 	
      2390.115622	  8.713e-03 	
      2390.315564	  8.836e-03 	
      2390.515508	  8.713e-03 	
      2390.715450	  8.521e-03 	
      2390.915394	  8.469e-03 	
      2391.115336	  8.818e-03 	
      2391.315278	  8.521e-03 	
      2391.515222	  8.661e-03 	
      2391.715164	  8.609e-03 	
      2391.915106	  8.416e-03 	
      2392.115050	  8.783e-03 	
      2392.314992	  8.906e-03 	
      2392.514936	  8.783e-03 	
      2392.714878	  8.609e-03 	
      2392.914821	  8.696e-03 	
      2393.114763	  8.731e-03 	
      2393.314706	  8.574e-03 	
      2393.514649	  8.661e-03 	
      2393.714591	  8.713e-03 	
      2393.914534	  8.661e-03 	
      2394.114477	  8.836e-03 	
      2394.314419	  8.696e-03 	
      2394.514363	  9.063e-03 	
      2394.714305	  8.976e-03 	
      2394.914247	  8.748e-03 	
      2395.114191	  8.818e-03 	
      2395.314133	  8.731e-03 	
      2395.514077	  8.783e-03 	
      2395.714019	  8.923e-03 	
      2395.913962	  8.591e-03 	
